t;x;vx;ax;frame;px;K;
6,537;0,160;-3,812E-2;-0,871;532;-3,812E-2;7,355E-4
6,554;0,159;-4,871E-2;0,182;533;-4,871E-2;1,195E-3
6,570;0,158;-2,965E-2;0,944;534;-2,965E-2;4,395E-4
6,587;0,158;-1,482E-2;0,109;535;-1,482E-2;1,099E-4
6,604;0,158;-2,541E-2;-7,261E-2;536;-2,541E-2;3,229E-4
6,620;0,157;-2,330E-2;0,399;537;-2,330E-2;2,713E-4
6,637;0,157;-6,353E-3;0,690;538;-6,353E-3;2,018E-5
6,654;0,157;-2,118E-3;0,182;539;-2,118E-3;2,242E-6
6,670;0,157;0,000;7,261E-2;540;0,000;0,000
6,687;0,157;0,000;-0,290;541;0,000;0,000
6,704;0,157;-8,471E-3;-0,581;542;-8,471E-3;3,588E-5
6,720;0,157;-2,118E-2;-0,363;543;-2,118E-2;2,242E-4
6,737;0,156;-2,118E-2;-0,218;544;-2,118E-2;2,265E-4
6,754;0,156;-2,541E-2;0,290;545;-2,541E-2;3,319E-4
6,770;0,156;-1,694E-2;0,581;546;-1,694E-2;1,458E-4
6,787;0,156;0,000;0,581;547;0,000;0,000
6,804;0,156;0,000;-0,363;548;0,000;0,000
6,820;0,156;-1,059E-2;-0,327;549;-1,059E-2;5,830E-5
6,837;0,155;-1,482E-2;-0,182;550;-1,482E-2;1,121E-4
6,854;0,155;-1,271E-2;7,261E-2;551;-1,271E-2;8,073E-5
6,870;0,155;-1,482E-2;0,182;552;-1,482E-2;1,099E-4
6,887;0,155;-6,353E-3;0,399;553;-6,353E-3;2,018E-5
6,904;0,155;0,000;0,218;554;0,000;0,000
6,920;0,155;0,000;0,000;555;0,000;0,000
6,937;0,155;0,000;0,000;556;0,000;0,000
6,954;0,155;0,000;0,000;557;0,000;0,000
6,970;0,155;0,000;0,000;558;0,000;0,000
6,987;0,155;0,000;0,000;559;0,000;0,000
7,004;0,155;0,000;0,000;560;0,000;0,000
7,021;0,155;0,000;0,000;561;0,000;0,000
7,037;0,155;0,000;0,000;562;0,000;0,000
7,054;0,155;0,000;0,000;563;0,000;0,000
7,071;0,155;0,000;0,000;564;0,000;0,000
7,087;0,155;0,000;0,000;565;0,000;0,000
7,104;0,155;0,000;0,000;566;0,000;0,000
7,121;0,155;0,000;0,000;567;0,000;0,000
7,137;0,155;0,000;0,000;568;0,000;0,000
7,154;0,155;0,000;;569;0,000;0,000
7,171;0,155;;;570;;
